# 🟢 WORKING Proxies (API Validated)
# API: cf-workers-checkproxyip.pages.dev
# Validated: Tue Dec 16 01:43:02 UTC 2025

38.60.193.247:13300 | 1662ms
47.74.254.191:8900 | 932ms
129.150.58.86:57621 | 965ms
146.235.18.248:45137 | 926ms
138.2.89.238:43254 | 1009ms
213.35.108.135:12596 | 1014ms
178.128.80.43:443 | 980ms
194.127.193.240:50791 | 904ms
47.236.119.190:51342 | 976ms
129.150.49.58:18650 | 958ms
194.127.193.124:24467 | 919ms
129.150.36.188:53435 | 953ms
213.35.107.73:443 | 976ms
138.2.95.61:1111 | 1506ms
168.138.170.211:53702 | 2053ms
45.32.100.46:13802 | 954ms
45.76.183.217:49292 | 919ms
168.138.184.172:443 | 457ms
8.222.220.81:25435 | 1024ms
8.219.58.164:57373 | 948ms
194.36.178.36:8443 | 928ms
91.192.81.154:2053 | 902ms
51.79.158.58:8443 | 2202ms
104.248.145.216:443 | 919ms
138.2.69.236:23334 | 987ms
146.235.19.79:28983 | 945ms
143.42.66.91:443 | 1145ms
164.52.2.100:443 | 474ms
168.138.171.70:23280 | 934ms
164.52.2.99:443 | 445ms
164.52.2.98:443 | 463ms
168.138.165.174:443 | 2440ms
194.36.178.36:2053 | 906ms
194.36.179.5:2053 | 962ms
185.81.28.95:30503 | 987ms
194.36.179.17:2053 | 886ms
194.36.179.17:8443 | 901ms
213.35.100.31:47112 | 939ms
31.192.238.71:2053 | 919ms
31.192.238.71:8443 | 901ms
43.156.116.194:443 | 441ms
43.156.181.203:443 | 426ms
43.128.95.84:38091 | 983ms
5.34.176.119:81 | 886ms
51.79.158.58:2053 | 3471ms

# 📊 Statistics
# Total Tested: 45
# Working: 45
# Dead: 0
# Success Rate: 100%
# Validated: Tue Dec 16 01:43:58 UTC 2025
