# 🟢 WORKING Proxies (API Validated)
# API: cf-workers-checkproxyip.pages.dev
# Validated: Wed Apr 15 19:17:49 UTC 2026

38.60.193.247:13300 | 6050ms
47.74.254.191:8900 | 1113ms
129.150.58.86:57621 | 1135ms
146.235.18.248:45137 | 1167ms
138.2.89.238:43254 | 1111ms
194.127.193.240:50791 | 1124ms
178.128.80.43:443 | 1126ms
129.150.36.188:53435 | 1150ms
138.2.95.61:1111 | 1693ms
45.32.100.46:13802 | 1111ms
45.76.183.217:49292 | 1116ms
51.79.158.58:8443 | 1110ms
91.192.81.154:2053 | 1146ms
104.248.145.216:443 | 1117ms
146.235.19.79:28983 | 1100ms
164.52.2.100:443 | 529ms
164.52.2.99:443 | 501ms
164.52.2.98:443 | 531ms
168.138.165.174:443 | 1101ms
168.138.171.70:23280 | 1077ms
143.42.66.91:443 | 1449ms
185.81.28.95:30503 | 1314ms
194.36.179.17:2053 | 1113ms
194.36.179.17:8443 | 1114ms
213.35.100.31:47112 | 1082ms
43.156.116.194:443 | 517ms
43.156.181.203:443 | 529ms
51.79.158.58:2053 | 1088ms
5.34.176.119:81 | 1176ms
91.192.81.154:8443 | 973ms
13.250.131.37:443 | 1105ms

# 📊 Statistics
# Total Tested: 31
# Working: 31
# Dead: 0
# Success Rate: 100%
# Validated: Wed Apr 15 19:18:33 UTC 2026
