# 🟢 WORKING Proxies (API Validated)
# API: cf-workers-checkproxyip.pages.dev
# Validated: Mon Apr 20 20:46:29 UTC 2026

38.60.193.247:13300 | 1269ms
47.74.254.191:8900 | 1012ms
129.150.58.86:57621 | 1025ms
146.235.18.248:45137 | 1028ms
138.2.89.238:43254 | 1003ms
178.128.80.43:443 | 1016ms
194.127.193.240:50791 | 1013ms
129.150.36.188:53435 | 1016ms
138.2.95.61:1111 | 1591ms
45.76.183.217:49292 | 1018ms
51.79.158.58:8443 | 997ms
91.192.81.154:2053 | 1003ms
104.248.145.216:443 | 994ms
146.235.19.79:28983 | 1002ms
164.52.2.100:443 | 508ms
164.52.2.98:443 | 506ms
164.52.2.99:443 | 489ms
168.138.171.70:23280 | 1045ms
168.138.165.174:443 | 1001ms
143.42.66.91:443 | 2138ms
185.81.28.95:30503 | 968ms
194.36.179.17:2053 | 967ms
194.36.179.17:8443 | 987ms
213.35.100.31:47112 | 997ms
43.156.116.194:443 | 480ms
43.156.181.203:443 | 492ms
51.79.158.58:2053 | 1000ms
91.192.81.154:8443 | 978ms
13.250.131.37:443 | 1000ms

# 📊 Statistics
# Total Tested: 29
# Working: 29
# Dead: 0
# Success Rate: 100%
# Validated: Mon Apr 20 20:47:03 UTC 2026
