# 🟢 WORKING Proxies (API Validated)
# API: cf-workers-checkproxyip.pages.dev
# Validated: Thu Feb 19 13:05:50 UTC 2026

38.60.193.247:13300 | 1087ms
47.74.254.191:8900 | 980ms
146.235.18.248:45137 | 1043ms
129.150.58.86:57621 | 1098ms
138.2.89.238:43254 | 991ms
213.35.108.135:12596 | 1012ms
178.128.80.43:443 | 1224ms
194.127.193.240:50791 | 1033ms
161.117.249.114:2025 | 1076ms
194.127.193.124:24467 | 987ms
129.150.36.188:53435 | 1203ms
45.32.100.46:13802 | 977ms
45.76.183.217:49292 | 1063ms
138.2.95.61:1111 | 1617ms
194.36.178.36:8443 | 995ms
91.192.81.154:2053 | 990ms
51.79.158.58:8443 | 1019ms
104.248.145.216:443 | 991ms
138.2.69.236:23334 | 997ms
146.235.19.79:28983 | 1039ms
143.42.66.91:443 | 1277ms
164.52.2.100:443 | 478ms
164.52.2.98:443 | 481ms
164.52.2.99:443 | 494ms
194.36.178.36:2053 | 992ms
185.81.28.95:30503 | 1011ms
168.138.171.70:23280 | 1022ms
194.36.179.5:2053 | 1010ms
194.36.179.17:2053 | 988ms
194.36.179.17:8443 | 972ms
213.35.100.31:47112 | 989ms
31.192.238.71:8443 | 1005ms
43.156.116.194:443 | 480ms
43.156.181.203:443 | 484ms
5.34.176.119:81 | 998ms
13.250.131.37:443 | 988ms
51.79.158.58:2053 | 1422ms
168.138.165.174:443 | 1012ms

# 📊 Statistics
# Total Tested: 38
# Working: 38
# Dead: 0
# Success Rate: 100%
# Validated: Thu Feb 19 13:06:36 UTC 2026
