# 🟢 WORKING Proxies (API Validated)
# API: cf-workers-checkproxyip.pages.dev
# Validated: Thu Aug 13 16:55:08 UTC 2026

47.74.254.191:8900 | 120ms
146.235.18.248:45137 | 75ms
213.35.108.135:12596 | 69ms
138.2.74.219:28616 | 78ms
129.150.36.188:53435 | 73ms
138.2.95.61:1111 | 60ms
143.42.66.91:443 | 76ms
164.52.2.100:443 | 67ms
164.52.2.98:443 | 72ms
164.52.2.99:443 | 70ms
168.138.171.70:23280 | 68ms
213.35.100.31:47112 | 68ms
43.156.116.194:443 | 63ms
5.34.176.119:81 | 88ms
43.156.181.203:443 | 68ms
13.250.131.37:443 | 80ms

# 📊 Statistics
# Total Tested: 16
# Working: 16
# Dead: 0
# Success Rate: 100%
# Validated: Thu Aug 13 16:55:12 UTC 2026
