# 🟢 WORKING Proxies (API Validated)
# API: cf-workers-checkproxyip.pages.dev
# Validated: Sun Sep 13 22:08:22 UTC 2026

47.74.254.191:8900 | 186ms
146.235.18.248:45137 | 107ms
138.2.74.219:28616 | 136ms
129.150.36.188:53435 | 110ms
143.42.66.91:443 | 126ms
164.52.2.100:443 | 152ms
164.52.2.98:443 | 109ms
164.52.2.99:443 | 104ms
213.35.100.31:47112 | 97ms
43.156.181.203:443 | 172ms
43.156.116.194:443 | 112ms
5.34.176.119:81 | 107ms

# 📊 Statistics
# Total Tested: 12
# Working: 12
# Dead: 0
# Success Rate: 100%
# Validated: Sun Sep 13 22:08:26 UTC 2026
