# 🟢 WORKING Proxies (API Validated)
# API: cf-workers-checkproxyip.pages.dev
# Validated: Mon Aug 24 08:45:56 UTC 2026

47.74.254.191:8900 | 91ms
146.235.18.248:45137 | 56ms
138.2.74.219:28616 | 52ms
129.150.36.188:53435 | 60ms
143.42.66.91:443 | 66ms
164.52.2.98:443 | 52ms
164.52.2.100:443 | 51ms
164.52.2.99:443 | 70ms
168.138.165.174:443 | 50ms
213.35.100.31:47112 | 51ms
43.156.116.194:443 | 46ms
43.156.181.203:443 | 48ms
5.34.176.119:81 | 53ms
13.250.131.37:443 | 54ms

# 📊 Statistics
# Total Tested: 14
# Working: 14
# Dead: 0
# Success Rate: 100%
# Validated: Mon Aug 24 08:46:00 UTC 2026
