# 🟢 WORKING Proxies (API Validated)
# API: cf-workers-checkproxyip.pages.dev
# Validated: Wed Nov 19 01:27:57 UTC 2025

38.60.193.247:13300 | 5826ms
47.74.254.191:8900 | 1237ms
129.150.58.86:57621 | 1133ms
146.235.18.248:45137 | 1174ms
138.2.89.238:43254 | 1127ms
213.35.108.135:12596 | 1142ms
178.128.80.43:443 | 1135ms
194.127.193.240:50791 | 1153ms
47.236.119.190:51342 | 2201ms
129.150.49.58:18650 | 1142ms
129.150.36.188:53435 | 1192ms
194.127.193.124:24467 | 1145ms
62.72.46.14:8443 | 1194ms
138.2.95.61:1111 | 1780ms
213.35.107.73:443 | 1111ms
45.32.100.46:13802 | 1160ms
168.138.170.211:53702 | 1154ms
45.76.183.217:49292 | 1183ms
168.138.184.172:443 | 3055ms
8.222.220.81:25435 | 3552ms
51.79.158.58:8443 | 1124ms
8.219.58.164:57373 | 1171ms
194.36.178.36:8443 | 1195ms
91.192.81.154:2053 | 1184ms
104.248.145.216:443 | 1141ms
138.2.89.64:32962 | 1141ms
138.2.69.236:23334 | 1174ms
143.42.66.91:443 | 1284ms
146.235.19.79:28983 | 1134ms
168.138.171.70:23280 | 1173ms
164.52.2.100:443 | 541ms
164.52.2.98:443 | 544ms
164.52.2.99:443 | 544ms
168.138.165.174:443 | 1165ms
194.36.178.36:2053 | 1187ms
185.81.28.95:30503 | 1104ms
194.36.179.5:2053 | 3418ms
213.35.100.31:47112 | 1113ms
31.192.238.71:2053 | 2740ms
31.192.238.71:8443 | 1196ms
43.156.116.194:443 | 562ms
43.156.181.203:443 | 538ms
43.128.95.84:38091 | 1163ms
5.34.176.119:81 | 1471ms
83.142.30.129:2096 | 1098ms
51.79.158.58:2053 | 1134ms
83.142.30.4:2096 | 1064ms
91.192.81.154:8443 | 1179ms

# 📊 Statistics
# Total Tested: 48
# Working: 48
# Dead: 0
# Success Rate: 100%
# Validated: Wed Nov 19 01:29:14 UTC 2025
